Time,Fixed-Point-Operation,Node,Label,Old Bound,New Bound,Occurred Due To,Clause-1
2,2,Dee_Vargas,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Baltamore_Ravens', 'Dee_Vargas')]"
2,2,Bradley_Young,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Dallas_Cowboys', 'Bradley_Young')]"
2,2,Jutta_Baker,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Dallas_Cowboys', 'Jutta_Baker')]"
2,2,Bernadette_Mitchell,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Dallas_Cowboys', 'Bernadette_Mitchell')]"
2,2,David_Garcia,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Dallas_Cowboys', 'David_Garcia')]"
2,2,Martha_Lui,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Dallas_Cowboys', 'Martha_Lui')]"
2,2,Gerald_Ramos,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Chicago_Bears', 'Gerald_Ramos')]"
2,2,John_Shriver,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Chicago_Bears', 'John_Shriver')]"
2,2,Deborah_Monteros,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Chicago_Bears', 'Deborah_Monteros')]"
2,2,Al_Gonzalez,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Chicago_Bears', 'Al_Gonzalez')]"
2,2,Paul_Morales,rostered_player,"[0.0,1.0]","[1.0,1.0]",rostered_player_rule,"[('Chicago_Bears', 'Paul_Morales')]"
2,2,Timothy_Morley,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Timothy_Morley'), ('Dallas_Cowboys', 'Timothy_Morley'), ('Chicago_Bears', 'Timothy_Morley')]"
2,2,Bradley_Young,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Bradley_Young'), ('Baltamore_Ravens', 'Bradley_Young'), ('Chicago_Bears', 'Bradley_Young')]"
2,2,Gerald_Ramos,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Gerald_Ramos'), ('Baltamore_Ravens', 'Gerald_Ramos'), ('Dallas_Cowboys', 'Gerald_Ramos')]"
2,2,Brenda_Brinson,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Brenda_Brinson'), ('Baltamore_Ravens', 'Brenda_Brinson'), ('Dallas_Cowboys', 'Brenda_Brinson'), ('Chicago_Bears', 'Brenda_Brinson')]"
2,2,Andrew_Rautio,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Andrew_Rautio'), ('Baltamore_Ravens', 'Andrew_Rautio'), ('Dallas_Cowboys', 'Andrew_Rautio'), ('Chicago_Bears', 'Andrew_Rautio')]"
2,2,Bernardo_James,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Bernardo_James'), ('Baltamore_Ravens', 'Bernardo_James'), ('Dallas_Cowboys', 'Bernardo_James'), ('Chicago_Bears', 'Bernardo_James')]"
2,2,Robert_Armstrong,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Robert_Armstrong'), ('Baltamore_Ravens', 'Robert_Armstrong'), ('Dallas_Cowboys', 'Robert_Armstrong'), ('Chicago_Bears', 'Robert_Armstrong')]"
2,2,Amanda_Helfrich,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Amanda_Helfrich'), ('Baltamore_Ravens', 'Amanda_Helfrich'), ('Dallas_Cowboys', 'Amanda_Helfrich'), ('Chicago_Bears', 'Amanda_Helfrich')]"
2,2,Judith_Mimnaugh,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Judith_Mimnaugh'), ('Baltamore_Ravens', 'Judith_Mimnaugh'), ('Dallas_Cowboys', 'Judith_Mimnaugh'), ('Chicago_Bears', 'Judith_Mimnaugh')]"
2,2,Shawna_Hernandez,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Shawna_Hernandez'), ('Baltamore_Ravens', 'Shawna_Hernandez'), ('Dallas_Cowboys', 'Shawna_Hernandez'), ('Chicago_Bears', 'Shawna_Hernandez')]"
2,2,Dora_Peacock,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Dora_Peacock'), ('Baltamore_Ravens', 'Dora_Peacock'), ('Dallas_Cowboys', 'Dora_Peacock'), ('Chicago_Bears', 'Dora_Peacock')]"
2,2,Michael_Milligan,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Michael_Milligan'), ('Baltamore_Ravens', 'Michael_Milligan'), ('Dallas_Cowboys', 'Michael_Milligan'), ('Chicago_Bears', 'Michael_Milligan')]"
2,2,Josef_Broberg,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Josef_Broberg'), ('Baltamore_Ravens', 'Josef_Broberg'), ('Dallas_Cowboys', 'Josef_Broberg'), ('Chicago_Bears', 'Josef_Broberg')]"
2,2,John_Arrington,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'John_Arrington'), ('Baltamore_Ravens', 'John_Arrington'), ('Dallas_Cowboys', 'John_Arrington'), ('Chicago_Bears', 'John_Arrington')]"
2,2,Karen_Casavez,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Karen_Casavez'), ('Baltamore_Ravens', 'Karen_Casavez'), ('Dallas_Cowboys', 'Karen_Casavez'), ('Chicago_Bears', 'Karen_Casavez')]"
2,2,Samantha_Tatum,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Samantha_Tatum'), ('Baltamore_Ravens', 'Samantha_Tatum'), ('Dallas_Cowboys', 'Samantha_Tatum'), ('Chicago_Bears', 'Samantha_Tatum')]"
2,2,Kristy_Meeks,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Kristy_Meeks'), ('Baltamore_Ravens', 'Kristy_Meeks'), ('Dallas_Cowboys', 'Kristy_Meeks'), ('Chicago_Bears', 'Kristy_Meeks')]"
2,2,Eunice_Jackson,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Eunice_Jackson'), ('Baltamore_Ravens', 'Eunice_Jackson'), ('Dallas_Cowboys', 'Eunice_Jackson'), ('Chicago_Bears', 'Eunice_Jackson')]"
2,2,Patricia_Logan,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Patricia_Logan'), ('Baltamore_Ravens', 'Patricia_Logan'), ('Dallas_Cowboys', 'Patricia_Logan'), ('Chicago_Bears', 'Patricia_Logan')]"
2,2,Don_Cobb,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Don_Cobb'), ('Dallas_Cowboys', 'Don_Cobb'), ('Chicago_Bears', 'Don_Cobb')]"
2,2,Jutta_Baker,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Jutta_Baker'), ('Baltamore_Ravens', 'Jutta_Baker'), ('Chicago_Bears', 'Jutta_Baker')]"
2,2,John_Shriver,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'John_Shriver'), ('Baltamore_Ravens', 'John_Shriver'), ('Dallas_Cowboys', 'John_Shriver')]"
2,2,Alexandria_Thomas,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Alexandria_Thomas'), ('Baltamore_Ravens', 'Alexandria_Thomas'), ('Dallas_Cowboys', 'Alexandria_Thomas'), ('Chicago_Bears', 'Alexandria_Thomas')]"
2,2,Terry_Her,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Terry_Her'), ('Baltamore_Ravens', 'Terry_Her'), ('Dallas_Cowboys', 'Terry_Her'), ('Chicago_Bears', 'Terry_Her')]"
2,2,Melanie_Cirrincione,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Melanie_Cirrincione'), ('Baltamore_Ravens', 'Melanie_Cirrincione'), ('Dallas_Cowboys', 'Melanie_Cirrincione'), ('Chicago_Bears', 'Melanie_Cirrincione')]"
2,2,Mark_Luttrell,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Mark_Luttrell'), ('Baltamore_Ravens', 'Mark_Luttrell'), ('Dallas_Cowboys', 'Mark_Luttrell'), ('Chicago_Bears', 'Mark_Luttrell')]"
2,2,Donald_Collins,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Donald_Collins'), ('Baltamore_Ravens', 'Donald_Collins'), ('Dallas_Cowboys', 'Donald_Collins'), ('Chicago_Bears', 'Donald_Collins')]"
2,2,Carolyn_Hamilton,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Carolyn_Hamilton'), ('Baltamore_Ravens', 'Carolyn_Hamilton'), ('Dallas_Cowboys', 'Carolyn_Hamilton'), ('Chicago_Bears', 'Carolyn_Hamilton')]"
2,2,Howard_Burns,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Howard_Burns'), ('Baltamore_Ravens', 'Howard_Burns'), ('Dallas_Cowboys', 'Howard_Burns'), ('Chicago_Bears', 'Howard_Burns')]"
2,2,Brian_Avery,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Brian_Avery'), ('Baltamore_Ravens', 'Brian_Avery'), ('Dallas_Cowboys', 'Brian_Avery'), ('Chicago_Bears', 'Brian_Avery')]"
2,2,Kristen_Wickstrom,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Kristen_Wickstrom'), ('Baltamore_Ravens', 'Kristen_Wickstrom'), ('Dallas_Cowboys', 'Kristen_Wickstrom'), ('Chicago_Bears', 'Kristen_Wickstrom')]"
2,2,Mildred_Lugo,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Mildred_Lugo'), ('Baltamore_Ravens', 'Mildred_Lugo'), ('Dallas_Cowboys', 'Mildred_Lugo'), ('Chicago_Bears', 'Mildred_Lugo')]"
2,2,Mitchell_Joaquin,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Mitchell_Joaquin'), ('Baltamore_Ravens', 'Mitchell_Joaquin'), ('Dallas_Cowboys', 'Mitchell_Joaquin'), ('Chicago_Bears', 'Mitchell_Joaquin')]"
2,2,Emil_Wyble,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Emil_Wyble'), ('Baltamore_Ravens', 'Emil_Wyble'), ('Dallas_Cowboys', 'Emil_Wyble'), ('Chicago_Bears', 'Emil_Wyble')]"
2,2,Adam_Hart,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Adam_Hart'), ('Baltamore_Ravens', 'Adam_Hart'), ('Dallas_Cowboys', 'Adam_Hart'), ('Chicago_Bears', 'Adam_Hart')]"
2,2,Christine_Maung,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Christine_Maung'), ('Baltamore_Ravens', 'Christine_Maung'), ('Dallas_Cowboys', 'Christine_Maung'), ('Chicago_Bears', 'Christine_Maung')]"
2,2,Carolyn_Haire,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Carolyn_Haire'), ('Baltamore_Ravens', 'Carolyn_Haire'), ('Dallas_Cowboys', 'Carolyn_Haire'), ('Chicago_Bears', 'Carolyn_Haire')]"
2,2,Allen_Carey,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Allen_Carey'), ('Baltamore_Ravens', 'Allen_Carey'), ('Dallas_Cowboys', 'Allen_Carey'), ('Chicago_Bears', 'Allen_Carey')]"
2,2,Gloria_Zenker,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Gloria_Zenker'), ('Dallas_Cowboys', 'Gloria_Zenker'), ('Chicago_Bears', 'Gloria_Zenker')]"
2,2,Jack_Shaw,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Jack_Shaw'), ('Dallas_Cowboys', 'Jack_Shaw'), ('Chicago_Bears', 'Jack_Shaw')]"
2,2,Bernadette_Mitchell,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Bernadette_Mitchell'), ('Baltamore_Ravens', 'Bernadette_Mitchell'), ('Chicago_Bears', 'Bernadette_Mitchell')]"
2,2,David_Garcia,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'David_Garcia'), ('Baltamore_Ravens', 'David_Garcia'), ('Chicago_Bears', 'David_Garcia')]"
2,2,Deborah_Monteros,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Deborah_Monteros'), ('Baltamore_Ravens', 'Deborah_Monteros'), ('Dallas_Cowboys', 'Deborah_Monteros')]"
2,2,Al_Gonzalez,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Al_Gonzalez'), ('Baltamore_Ravens', 'Al_Gonzalez'), ('Dallas_Cowboys', 'Al_Gonzalez')]"
2,2,Susan_Lynch,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Susan_Lynch'), ('Baltamore_Ravens', 'Susan_Lynch'), ('Dallas_Cowboys', 'Susan_Lynch'), ('Chicago_Bears', 'Susan_Lynch')]"
2,2,Allan_Perez,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Allan_Perez'), ('Baltamore_Ravens', 'Allan_Perez'), ('Dallas_Cowboys', 'Allan_Perez'), ('Chicago_Bears', 'Allan_Perez')]"
2,2,Donald_Green,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Donald_Green'), ('Baltamore_Ravens', 'Donald_Green'), ('Dallas_Cowboys', 'Donald_Green'), ('Chicago_Bears', 'Donald_Green')]"
2,2,Phillip_Nguyen,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Phillip_Nguyen'), ('Baltamore_Ravens', 'Phillip_Nguyen'), ('Dallas_Cowboys', 'Phillip_Nguyen'), ('Chicago_Bears', 'Phillip_Nguyen')]"
2,2,Judy_Carter,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Judy_Carter'), ('Baltamore_Ravens', 'Judy_Carter'), ('Dallas_Cowboys', 'Judy_Carter'), ('Chicago_Bears', 'Judy_Carter')]"
2,2,Luis_Ross,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Luis_Ross'), ('Baltamore_Ravens', 'Luis_Ross'), ('Dallas_Cowboys', 'Luis_Ross'), ('Chicago_Bears', 'Luis_Ross')]"
2,2,Sharon_Cronin,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Sharon_Cronin'), ('Baltamore_Ravens', 'Sharon_Cronin'), ('Dallas_Cowboys', 'Sharon_Cronin'), ('Chicago_Bears', 'Sharon_Cronin')]"
2,2,Eugene_Mcbride,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Eugene_Mcbride'), ('Baltamore_Ravens', 'Eugene_Mcbride'), ('Dallas_Cowboys', 'Eugene_Mcbride'), ('Chicago_Bears', 'Eugene_Mcbride')]"
2,2,Beatrice_Moore,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Beatrice_Moore'), ('Baltamore_Ravens', 'Beatrice_Moore'), ('Dallas_Cowboys', 'Beatrice_Moore'), ('Chicago_Bears', 'Beatrice_Moore')]"
2,2,Mary_Cooper,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Mary_Cooper'), ('Baltamore_Ravens', 'Mary_Cooper'), ('Dallas_Cowboys', 'Mary_Cooper'), ('Chicago_Bears', 'Mary_Cooper')]"
2,2,Adam_Killen,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Adam_Killen'), ('Baltamore_Ravens', 'Adam_Killen'), ('Dallas_Cowboys', 'Adam_Killen'), ('Chicago_Bears', 'Adam_Killen')]"
2,2,Bertha_Laud,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Bertha_Laud'), ('Baltamore_Ravens', 'Bertha_Laud'), ('Dallas_Cowboys', 'Bertha_Laud'), ('Chicago_Bears', 'Bertha_Laud')]"
2,2,Dee_Vargas,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Dee_Vargas'), ('Dallas_Cowboys', 'Dee_Vargas'), ('Chicago_Bears', 'Dee_Vargas')]"
2,2,Martha_Lui,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Martha_Lui'), ('Baltamore_Ravens', 'Martha_Lui'), ('Chicago_Bears', 'Martha_Lui')]"
2,2,Paul_Morales,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Paul_Morales'), ('Baltamore_Ravens', 'Paul_Morales'), ('Dallas_Cowboys', 'Paul_Morales')]"
2,2,Adam_Zeger,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Adam_Zeger'), ('Baltamore_Ravens', 'Adam_Zeger'), ('Dallas_Cowboys', 'Adam_Zeger'), ('Chicago_Bears', 'Adam_Zeger')]"
2,2,Kelley_Mullen,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Kelley_Mullen'), ('Baltamore_Ravens', 'Kelley_Mullen'), ('Dallas_Cowboys', 'Kelley_Mullen'), ('Chicago_Bears', 'Kelley_Mullen')]"
2,2,Douglas_Stayton,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Douglas_Stayton'), ('Baltamore_Ravens', 'Douglas_Stayton'), ('Dallas_Cowboys', 'Douglas_Stayton'), ('Chicago_Bears', 'Douglas_Stayton')]"
2,2,Edna_Epps,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Edna_Epps'), ('Baltamore_Ravens', 'Edna_Epps'), ('Dallas_Cowboys', 'Edna_Epps'), ('Chicago_Bears', 'Edna_Epps')]"
2,2,Austin_Mcree,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Austin_Mcree'), ('Baltamore_Ravens', 'Austin_Mcree'), ('Dallas_Cowboys', 'Austin_Mcree'), ('Chicago_Bears', 'Austin_Mcree')]"
2,2,Maria_Fisher,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Maria_Fisher'), ('Baltamore_Ravens', 'Maria_Fisher'), ('Dallas_Cowboys', 'Maria_Fisher'), ('Chicago_Bears', 'Maria_Fisher')]"
2,2,Elizabeth_Marquez,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Elizabeth_Marquez'), ('Baltamore_Ravens', 'Elizabeth_Marquez'), ('Dallas_Cowboys', 'Elizabeth_Marquez'), ('Chicago_Bears', 'Elizabeth_Marquez')]"
2,2,Caroyln_Hennessey,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Caroyln_Hennessey'), ('Baltamore_Ravens', 'Caroyln_Hennessey'), ('Dallas_Cowboys', 'Caroyln_Hennessey'), ('Chicago_Bears', 'Caroyln_Hennessey')]"
2,2,Dawn_Sandoz,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Dawn_Sandoz'), ('Baltamore_Ravens', 'Dawn_Sandoz'), ('Dallas_Cowboys', 'Dawn_Sandoz'), ('Chicago_Bears', 'Dawn_Sandoz')]"
2,2,Tim_Bradley,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Tim_Bradley'), ('Baltamore_Ravens', 'Tim_Bradley'), ('Dallas_Cowboys', 'Tim_Bradley'), ('Chicago_Bears', 'Tim_Bradley')]"
2,2,Jose_Valadez,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Jose_Valadez'), ('Baltamore_Ravens', 'Jose_Valadez'), ('Dallas_Cowboys', 'Jose_Valadez'), ('Chicago_Bears', 'Jose_Valadez')]"
2,2,Christina_Jackson,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Christina_Jackson'), ('Baltamore_Ravens', 'Christina_Jackson'), ('Dallas_Cowboys', 'Christina_Jackson'), ('Chicago_Bears', 'Christina_Jackson')]"
2,2,Maria_Long,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Maria_Long'), ('Baltamore_Ravens', 'Maria_Long'), ('Dallas_Cowboys', 'Maria_Long'), ('Chicago_Bears', 'Maria_Long')]"
2,2,James_Johnson,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'James_Johnson'), ('Baltamore_Ravens', 'James_Johnson'), ('Dallas_Cowboys', 'James_Johnson'), ('Chicago_Bears', 'James_Johnson')]"
2,2,Homer_Caston,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'Homer_Caston'), ('Baltamore_Ravens', 'Homer_Caston'), ('Dallas_Cowboys', 'Homer_Caston'), ('Chicago_Bears', 'Homer_Caston')]"
2,2,David_Gordon,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Pittsburgh_Steelers', 'David_Gordon'), ('Baltamore_Ravens', 'David_Gordon'), ('Dallas_Cowboys', 'David_Gordon'), ('Chicago_Bears', 'David_Gordon')]"
2,2,Gary_Saylor,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Baltamore_Ravens', 'Gary_Saylor'), ('Dallas_Cowboys', 'Gary_Saylor'), ('Chicago_Bears', 'Gary_Saylor')]"
2,2,Gregoria_Cox,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Baltamore_Ravens', 'Gregoria_Cox'), ('Dallas_Cowboys', 'Gregoria_Cox'), ('Chicago_Bears', 'Gregoria_Cox')]"
2,2,Amy_Drumm,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Baltamore_Ravens', 'Amy_Drumm'), ('Dallas_Cowboys', 'Amy_Drumm'), ('Chicago_Bears', 'Amy_Drumm')]"
2,2,Debra_Endsley,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Baltamore_Ravens', 'Debra_Endsley'), ('Dallas_Cowboys', 'Debra_Endsley'), ('Chicago_Bears', 'Debra_Endsley')]"
2,2,Ricardo_Blais,free_agent,"[0.0,1.0]","[1.0,1.0]",free_agent_rule,"[('Baltamore_Ravens', 'Ricardo_Blais'), ('Dallas_Cowboys', 'Ricardo_Blais'), ('Chicago_Bears', 'Ricardo_Blais')]"
3,3,Timothy_Morley,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Timothy_Morley'), ('Dallas_Cowboys', 'Timothy_Morley'), ('Chicago_Bears', 'Timothy_Morley')]"
3,3,Brenda_Brinson,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Brenda_Brinson'), ('Dallas_Cowboys', 'Brenda_Brinson'), ('Chicago_Bears', 'Brenda_Brinson'), ('Baltamore_Ravens', 'Brenda_Brinson')]"
3,3,Andrew_Rautio,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Andrew_Rautio'), ('Dallas_Cowboys', 'Andrew_Rautio'), ('Chicago_Bears', 'Andrew_Rautio'), ('Baltamore_Ravens', 'Andrew_Rautio')]"
3,3,Bernardo_James,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Bernardo_James'), ('Dallas_Cowboys', 'Bernardo_James'), ('Chicago_Bears', 'Bernardo_James'), ('Baltamore_Ravens', 'Bernardo_James')]"
3,3,Robert_Armstrong,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Robert_Armstrong'), ('Dallas_Cowboys', 'Robert_Armstrong'), ('Chicago_Bears', 'Robert_Armstrong')]"
3,3,Amanda_Helfrich,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Amanda_Helfrich'), ('Dallas_Cowboys', 'Amanda_Helfrich'), ('Chicago_Bears', 'Amanda_Helfrich')]"
3,3,Judith_Mimnaugh,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Judith_Mimnaugh'), ('Dallas_Cowboys', 'Judith_Mimnaugh'), ('Chicago_Bears', 'Judith_Mimnaugh')]"
3,3,Shawna_Hernandez,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Shawna_Hernandez'), ('Dallas_Cowboys', 'Shawna_Hernandez'), ('Chicago_Bears', 'Shawna_Hernandez'), ('Baltamore_Ravens', 'Shawna_Hernandez')]"
3,3,Dora_Peacock,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Dora_Peacock'), ('Dallas_Cowboys', 'Dora_Peacock'), ('Chicago_Bears', 'Dora_Peacock'), ('Baltamore_Ravens', 'Dora_Peacock')]"
3,3,Michael_Milligan,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Michael_Milligan'), ('Dallas_Cowboys', 'Michael_Milligan'), ('Chicago_Bears', 'Michael_Milligan')]"
